matrix1	part1	matrix2	part2	count
Ryan2013_est	gene258	Nosenko2013_ribo_14615	KOG3344	80
Ryan2013_est	gene258	Philippe2009	Gene_0091	88
Ryan2013_est	gene258	Simion2017	V2META13241-42-Calc_Hmm10-BMGE05	60
Ryan2013_est	gene259	Chang2015	tribe1007	35
Ryan2013_est	gene259	Dunn2008	Tribe1007	151
Ryan2013_est	gene26	Borowiec2015_Best108	OG750.fasta.aln_gene91	59
Ryan2013_est	gene26	Borowiec2015_Total1080	OG750.fasta.aln_gene824	54
Ryan2013_est	gene26	Hejnol2009	Tribe2460_0	66
Ryan2013_est	gene26	Simion2017	V2META13551-42-Calc_Hmm10-BMGE05	91
Ryan2013_est	gene260	Dunn2008	Tribe1050	44
Ryan2013_est	gene260	Hejnol2009	Tribe1477_0	66
Ryan2013_est	gene261	Borowiec2015_Best108	OG218.fasta.aln_gene25	99
Ryan2013_est	gene261	Borowiec2015_Total1080	OG218.fasta.aln_gene261	95
Ryan2013_est	gene261	Chang2015	tribe896	241
Ryan2013_est	gene261	Dunn2008	Tribe896	161
Ryan2013_est	gene261	Hejnol2009	Tribe1063_0	178
Ryan2013_est	gene261	Simion2017	V2META12821-42-Calc_Hmm10-BMGE05	139
Ryan2013_est	gene262	Hejnol2009	Tribe4847_0	114
Ryan2013_est	gene262	Simion2017	V2META13690-42-Calc_Hmm10-BMGE05	176
Ryan2013_est	gene263	Whelan2017_full	Subset2_14	303
Ryan2013_est	gene264	Simion2017	V2META12924-42-Calc_Hmm10-BMGE05	148
Ryan2013_est	gene265	Simion2017	V2META13233-42-Calc_Hmm10-BMGE05	66
Ryan2013_est	gene266	Borowiec2015_Total1080	OG311.fasta.aln_gene363	76
Ryan2013_est	gene267	Borowiec2015_Total1080	OG1157.fasta.aln_gene150	408
Ryan2013_est	gene267	Ryan2013_est	gene388	1
Ryan2013_est	gene268	Simion2017	V2META13465-42-Calc_Hmm10-BMGE05	158
Ryan2013_est	gene268	Whelan2017_full	Subset29_06	38
Ryan2013_est	gene268	Whelan2017_strict	Subset4_01	28
Ryan2013_est	gene269	Borowiec2015_Total1080	OG175.fasta.aln_gene215	324
Ryan2013_est	gene27	Borowiec2015_Total1080	OG1115.fasta.aln_gene107	3
Ryan2013_est	gene27	Ryan2013_est	gene220	1
Ryan2013_est	gene270	Simion2017	V2META14368-42-Calc_Hmm10-BMGE05	460
Ryan2013_est	gene272	Borowiec2015_Total1080	OG1136.fasta.aln_gene128	276
Ryan2013_est	gene272	Simion2017	V2META13382-42-Calc_Hmm10-BMGE05	37
Ryan2013_est	gene273	Borowiec2015_Total1080	OG555.fasta.aln_gene617	122
Ryan2013_est	gene273	Hejnol2009	Tribe2022_0	127
Ryan2013_est	gene273	Simion2017	V2META14175-42-Calc_Hmm10-BMGE05	26
Ryan2013_est	gene274	Chang2015	rpl32	400
Ryan2013_est	gene274	Nosenko2013_ribo_11057	KOG0878	74
Ryan2013_est	gene274	Nosenko2013_ribo_14615	KOG0878	187
Ryan2013_est	gene274	Philippe2009	Gene_0074	309
Ryan2013_est	gene275	Hejnol2009	Tribe1868_0	181
Ryan2013_est	gene275	Simion2017	V2META13969-42-Calc_Hmm10-BMGE05	215
Ryan2013_est	gene276	Hejnol2009	Tribe2676_0	283
Ryan2013_est	gene276	Whelan2015_D1	Gene_0651	7
Ryan2013_est	gene276	Whelan2015_D10	Gene_0651	5
Ryan2013_est	gene276	Whelan2015_D20	Gene_0651	5
Ryan2013_est	gene277	Borowiec2015_Total1080	OG672.fasta.aln_gene740	115
Ryan2013_est	gene277	Simion2017	V2META10948-1-42-Calc_Hmm10-BMGE05	35
Ryan2013_est	gene277	Whelan2017_full	Subset5_10	22
Ryan2013_est	gene277	Whelan2017_strict	Subset21_01	22
Ryan2013_est	gene278	Borowiec2015_Total1080	OG973.fasta.aln_gene1057	100
Ryan2013_est	gene278	Dunn2008	Tribe1165	146
Ryan2013_est	gene278	Hejnol2009	Tribe1393_0	222
Ryan2013_est	gene278	Simion2017	V2META15705-42-Calc_Hmm10-BMGE05	2
Ryan2013_est	gene279	Hejnol2009	Tribe2132_0	232
Ryan2013_est	gene279	Simion2017	V2META16180-42-Calc_Hmm10-BMGE05	20
Ryan2013_est	gene28	Chang2015	tribe1121	329
Ryan2013_est	gene28	Dunn2008	Tribe1121	163
Ryan2013_est	gene28	Hejnol2009	Tribe1461_0	187
Ryan2013_est	gene280	Borowiec2015_Total1080	OG697.fasta.aln_gene767	56
Ryan2013_est	gene280	Hejnol2009	Tribe3943_0	47
Ryan2013_est	gene280	Simion2017	V2META15333-42-Calc_Hmm10-BMGE05	5
Ryan2013_est	gene281	Borowiec2015_Total1080	OG505.fasta.aln_gene570	233
Ryan2013_est	gene281	Hejnol2009	Tribe2276_0	166
Ryan2013_est	gene282	Chang2015	tribe942	286
Ryan2013_est	gene282	Dunn2008	Tribe942	132
Ryan2013_est	gene282	Hejnol2009	Tribe1471_0	234
Ryan2013_est	gene282	Simion2017	V2META13829-42-Calc_Hmm10-BMGE05	104
Ryan2013_est	gene283	Dunn2008	Tribe1181	111
Ryan2013_est	gene283	Hejnol2009	Tribe1555_0	155
Ryan2013_est	gene283	Simion2017	V2META14378-42-Calc_Hmm10-BMGE05	23
Ryan2013_est	gene283	Whelan2017_full	Subset6_01	53
Ryan2013_est	gene284	Dunn2008	Tribe726	165
Ryan2013_est	gene284	Hejnol2009	Tribe1016_0	348
Ryan2013_est	gene285	Simion2017	V2META14025-42-Calc_Hmm10-BMGE05	176
Ryan2013_est	gene286	Hejnol2009	Tribe2805_0	26
Ryan2013_est	gene286	Ryan2013_est	gene313	2
Ryan2013_est	gene288	Borowiec2015_Total1080	OG579.fasta.aln_gene642	127
Ryan2013_est	gene288	Hejnol2009	Tribe2540_0	155
Ryan2013_est	gene288	Simion2017	V2META12131-42-Calc_Hmm10-BMGE05	110
Ryan2013_est	gene288	Whelan2015_D1	Gene_0678	27
Ryan2013_est	gene288	Whelan2015_D10	Gene_0678	25
Ryan2013_est	gene288	Whelan2015_D20	Gene_0678	25
Ryan2013_est	gene288	Whelan2017_full	Subset2_19	9
Ryan2013_est	gene289	Borowiec2015_Best108	OG482.fasta.aln_gene59	138
Ryan2013_est	gene289	Borowiec2015_Total1080	OG482.fasta.aln_gene545	129
Ryan2013_est	gene289	Hejnol2009	Tribe1795_0	141
Ryan2013_est	gene289	Simion2017	V2META14056-42-Calc_Hmm10-BMGE05	25
Ryan2013_est	gene289	Whelan2017_full	Subset31_05	23
Ryan2013_est	gene29	Borowiec2015_Total1080	OG426.fasta.aln_gene486	257
Ryan2013_est	gene29	Hejnol2009	Tribe1907_0	111
Ryan2013_est	gene29	Simion2017	V2META13672-42-Calc_Hmm10-BMGE05	158
Ryan2013_est	gene290	Borowiec2015_Total1080	OG227.fasta.aln_gene271	123
Ryan2013_est	gene290	Dunn2008	Tribe351	239
Ryan2013_est	gene290	Hejnol2009	Tribe523_0	233
Ryan2013_est	gene291	Chang2015	rpl13	26
Ryan2013_est	gene291	Nosenko2013_ribo_11057	KOG3295	23
Ryan2013_est	gene291	Nosenko2013_ribo_14615	KOG3295	41
Ryan2013_est	gene291	Philippe2009	Gene_0054	161
Ryan2013_est	gene291	Simion2017	V2META12931-42-Calc_Hmm10-BMGE05	214
Ryan2013_est	gene292	Borowiec2015_Total1080	OG90.fasta.aln_gene996	206
Ryan2013_est	gene292	Hejnol2009	Tribe2590_0	104
Ryan2013_est	gene292	Simion2017	V2META13273-42-Calc_Hmm10-BMGE05	1
Ryan2013_est	gene293	Borowiec2015_Best108	OG1010.fasta.aln_gene3	212
Ryan2013_est	gene293	Borowiec2015_Total1080	OG1010.fasta.aln_gene10	197
Ryan2013_est	gene293	Chang2015	pace2_01	22
Ryan2013_est	gene293	Simion2017	V2META11065-1-42-Calc_Hmm10-BMGE05	2
Ryan2013_est	gene294	Hejnol2009	Tribe6309_0	27
Ryan2013_est	gene295	Borowiec2015_Total1080	OG306.fasta.aln_gene357	131
Ryan2013_est	gene295	Hejnol2009	Tribe1437_0	50
Ryan2013_est	gene295	Simion2017	V2META14185-42-Calc_Hmm10-BMGE05	52
Ryan2013_est	gene296	Simion2017	V2META13260-42-Calc_Hmm10-BMGE05	292
Ryan2013_est	gene297	Borowiec2015_Total1080	OG274.fasta.aln_gene322	364
Ryan2013_est	gene297	Chang2015	tif2a	124
Ryan2013_est	gene297	Hejnol2009	Tribe1170_0	141
Ryan2013_est	gene297	Nosenko2013_ribo_14615	KOG2916	12
Ryan2013_est	gene297	Philippe2009	Gene_0123	44
Ryan2013_est	gene298	Hejnol2009	Tribe1680_0	141
Ryan2013_est	gene298	Whelan2015_D1	Gene_0158	73
Ryan2013_est	gene298	Whelan2015_D10	Gene_0158	68
Ryan2013_est	gene298	Whelan2015_D20	Gene_0158	51
Ryan2013_est	gene299	Borowiec2015_Total1080	OG415.fasta.aln_gene474	28
Ryan2013_est	gene299	Hejnol2009	Tribe2219_0	13
Ryan2013_est	gene299	Ryan2013_est	gene1	11
Ryan2013_est	gene299	Simion2017	V2META15344-42-Calc_Hmm10-BMGE05	20
Ryan2013_est	gene30	Borowiec2015_Total1080	OG664.fasta.aln_gene731	173
Ryan2013_est	gene30	Hejnol2009	Tribe3095_0	292
Ryan2013_est	gene30	Simion2017	V2META13593-42-Calc_Hmm10-BMGE05	36
Ryan2013_est	gene300	Borowiec2015_Total1080	OG489.fasta.aln_gene552	69
Ryan2013_est	gene300	Hejnol2009	Tribe2251_0	188
Ryan2013_est	gene300	Simion2017	V2META13577-42-Calc_Hmm10-BMGE05	43
Ryan2013_est	gene301	Hejnol2009	Tribe2030_0	301
Ryan2013_est	gene302	Hejnol2009	Tribe2244_0	307
Ryan2013_est	gene303	Simion2017	V2META11917-42-Calc_Hmm10-BMGE05	104
Ryan2013_est	gene304	Borowiec2015_Total1080	OG583.fasta.aln_gene647	106
Ryan2013_est	gene304	Simion2017	V2META14776-42-Calc_Hmm10-BMGE05	342
Ryan2013_est	gene305	Hejnol2009	Tribe2614_0	35
Ryan2013_est	gene305	Simion2017	V2META13441-42-Calc_Hmm10-BMGE05	40
Ryan2013_est	gene305	Whelan2015_D1	Gene_0808	28
Ryan2013_est	gene305	Whelan2015_D10	Gene_0808	26
Ryan2013_est	gene305	Whelan2015_D20	Gene_0808	26
Ryan2013_est	gene306	Borowiec2015_Total1080	OG665.fasta.aln_gene732	136
Ryan2013_est	gene306	Hejnol2009	Tribe2173_0	25
Ryan2013_est	gene306	Simion2017	V2META13939-42-Calc_Hmm10-BMGE05	29
Ryan2013_est	gene308	Borowiec2015_Total1080	OG956.fasta.aln_gene1041	11
Ryan2013_est	gene308	Ryan2013_est	gene254	2
Ryan2013_est	gene309	Simion2017	V2META13361-42-Calc_Hmm10-BMGE05	317
Ryan2013_est	gene31	Borowiec2015_Best108	OG120.fasta.aln_gene12	167
Ryan2013_est	gene31	Borowiec2015_Total1080	OG120.fasta.aln_gene161	156
Ryan2013_est	gene310	Borowiec2015_Total1080	OG492.fasta.aln_gene556	125
Ryan2013_est	gene310	Hejnol2009	Tribe3024_0	151
Ryan2013_est	gene310	Simion2017	V2META14349-42-Calc_Hmm10-BMGE05	25
Ryan2013_est	gene311	Chang2015	rpl42	315
Ryan2013_est	gene311	Nosenko2013_ribo_11057	KOG3464	80
Ryan2013_est	gene311	Nosenko2013_ribo_14615	KOG3464	124
Ryan2013_est	gene311	Philippe2009	Gene_0082	156
Ryan2013_est	gene313	Simion2017	V2META12753-42-Calc_Hmm10-BMGE05	107
Ryan2013_est	gene313	Whelan2017_strict	Subset11	3
Ryan2013_est	gene314	Borowiec2015_Total1080	OG275.fasta.aln_gene323	160
Ryan2013_est	gene314	Hejnol2009	Tribe1522_0	165
Ryan2013_est	gene314	Whelan2015_D1	Gene_0123	52
Ryan2013_est	gene314	Whelan2015_D10	Gene_0123	48
Ryan2013_est	gene314	Whelan2015_D20	Gene_0123	22
Ryan2013_est	gene315	Hejnol2009	Tribe3785_0	71
Ryan2013_est	gene315	Simion2017	V2META14647-42-Calc_Hmm10-BMGE05	127
Ryan2013_est	gene317	Borowiec2015_Total1080	OG687.fasta.aln_gene756	123
Ryan2013_est	gene317	Hejnol2009	Tribe1855_0	79
Ryan2013_est	gene317	Whelan2015_D1	Gene_0143	68
Ryan2013_est	gene317	Whelan2015_D10	Gene_0143	66
Ryan2013_est	gene317	Whelan2015_D20	Gene_0143	62
Ryan2013_est	gene318	Simion2017	V2META13057-42-Calc_Hmm10-BMGE05	394
Ryan2013_est	gene319	Dunn2008	Tribe1026	134
Ryan2013_est	gene32	Borowiec2015_Total1080	OG55.fasta.aln_gene622	227
Ryan2013_est	gene32	Hejnol2009	Tribe2166_0	224
Ryan2013_est	gene32	Simion2017	V2META13957-42-Calc_Hmm10-BMGE05	6
Ryan2013_est	gene320	Hejnol2009	Tribe1963_0	28
Ryan2013_est	gene320	Simion2017	V2META13688-42-Calc_Hmm10-BMGE05	532
Ryan2013_est	gene321	Borowiec2015_Total1080	OG356.fasta.aln_gene410	150
Ryan2013_est	gene321	Hejnol2009	Tribe1990_0	59
Ryan2013_est	gene321	Simion2017	V2META15707-42-Calc_Hmm10-BMGE05	19
Ryan2013_est	gene322	Borowiec2015_Total1080	OG348.fasta.aln_gene401	239
Ryan2013_est	gene322	Simion2017	V2META13788-42-Calc_Hmm10-BMGE05	164
Ryan2013_est	gene323	Chang2015	rps17	39
Ryan2013_est	gene323	Dunn2008	Tribe299	591
Ryan2013_est	gene323	Nosenko2013_ribo_11057	KOG0187	22
Ryan2013_est	gene323	Nosenko2013_ribo_14615	KOG0187	46
Ryan2013_est	gene323	Philippe2009	Gene_0097	39
Ryan2013_est	gene324	Borowiec2015_Total1080	OG105.fasta.aln_gene56	108
Ryan2013_est	gene324	Simion2017	V2META11809-42-Calc_Hmm10-BMGE05	48
Ryan2013_est	gene324	Whelan2015_D1	Gene_0667	29
Ryan2013_est	gene324	Whelan2015_D10	Gene_0667	32
Ryan2013_est	gene324	Whelan2015_D20	Gene_0667	22
Ryan2013_est	gene324	Whelan2017_full	Subset10_11	26
Ryan2013_est	gene325	Borowiec2015_Total1080	OG739.fasta.aln_gene811	45
Ryan2013_est	gene325	Dunn2008	Tribe764	95
Ryan2013_est	gene325	Hejnol2009	Tribe949_0	96
Ryan2013_est	gene326	Hejnol2009	Tribe1819_0	177
Ryan2013_est	gene326	Moroz2014_3d	0686	13
Ryan2013_est	gene326	Simion2017	V2META12272-42-Calc_Hmm10-BMGE05	57
Ryan2013_est	gene327	Borowiec2015_Total1080	OG824.fasta.aln_gene904	53
Ryan2013_est	gene327	Hejnol2009	Tribe2322_0	78
Ryan2013_est	gene327	Simion2017	V2META14147-42-Calc_Hmm10-BMGE05	78
Ryan2013_est	gene327	Whelan2015_D1	Gene_0920	115
Ryan2013_est	gene327	Whelan2015_D10	Gene_0920	112
Ryan2013_est	gene327	Whelan2015_D20	Gene_0920	73
Ryan2013_est	gene328	Borowiec2015_Total1080	OG943.fasta.aln_gene1028	176
Ryan2013_est	gene328	Dunn2008	Tribe613	87
Ryan2013_est	gene329	Hejnol2009	Tribe1929_0	284
Ryan2013_est	gene329	Simion2017	V2META13208-42-Calc_Hmm10-BMGE05	23
Ryan2013_est	gene33	Borowiec2015_Best108	OG1111.fasta.aln_gene6	142
Ryan2013_est	gene33	Borowiec2015_Total1080	OG1111.fasta.aln_gene103	139
Ryan2013_est	gene33	Hejnol2009	Tribe2723_0	59
Ryan2013_est	gene33	Simion2017	V2META14533-42-Calc_Hmm10-BMGE05	17
Ryan2013_est	gene330	Borowiec2015_Total1080	OG96.fasta.aln_gene1054	267
Ryan2013_est	gene331	Simion2017	V2META13104-42-Calc_Hmm10-BMGE05	115
Ryan2013_est	gene332	Simion2017	V2META13418-42-Calc_Hmm10-BMGE05	191
Ryan2013_est	gene332	Whelan2017_full	Subset4_15	15
Ryan2013_est	gene333	Borowiec2015_Total1080	OG329.fasta.aln_gene381	141
Ryan2013_est	gene333	Hejnol2009	Tribe2144_0	189
Ryan2013_est	gene333	Simion2017	V2META14140-42-Calc_Hmm10-BMGE05	82
Ryan2013_est	gene335	Moroz2014_3d	0244	154
Ryan2013_est	gene336	Borowiec2015_Total1080	OG478.fasta.aln_gene540	121
Ryan2013_est	gene336	Hejnol2009	Tribe1521_0	69
Ryan2013_est	gene336	Simion2017	V2META14141-42-Calc_Hmm10-BMGE05	31
Ryan2013_est	gene336	Whelan2015_D1	Gene_0084	132
Ryan2013_est	gene336	Whelan2015_D10	Gene_0084	130
Ryan2013_est	gene336	Whelan2015_D20	Gene_0084	117
Ryan2013_est	gene336	Whelan2017_full	Subset13_01	91
Ryan2013_est	gene337	Borowiec2015_Total1080	OG487.fasta.aln_gene550	30
Ryan2013_est	gene337	Hejnol2009	Tribe2127_0	120
Ryan2013_est	gene338	Simion2017	V2META13948-42-Calc_Hmm10-BMGE05	263
Ryan2013_est	gene338	Whelan2015_D1	Gene_0311	1
Ryan2013_est	gene339	Borowiec2015_Best108	OG30.fasta.aln_gene38	10
Ryan2013_est	gene339	Borowiec2015_Total1080	OG30.fasta.aln_gene361	9
Ryan2013_est	gene339	Simion2017	V2META11247-2-42-Calc_Hmm10-BMGE05	316
Ryan2013_est	gene339	Whelan2017_full	Subset3_05	18
Ryan2013_est	gene339	Whelan2017_strict	Subset1_01	49
Ryan2013_est	gene34	Borowiec2015_Best108	OG890.fasta.aln_gene104	58
Ryan2013_est	gene34	Borowiec2015_Total1080	OG890.fasta.aln_gene974	54
Ryan2013_est	gene34	Dunn2008	Tribe1489	32
Ryan2013_est	gene34	Hejnol2009	Tribe1736_0	88
Ryan2013_est	gene34	Simion2017	V2META14482-42-Calc_Hmm10-BMGE05	93
Ryan2013_est	gene341	Borowiec2015_Best108	OG366.fasta.aln_gene43	32
Ryan2013_est	gene341	Borowiec2015_Total1080	OG366.fasta.aln_gene420	32
Ryan2013_est	gene342	Simion2017	V2META14151-42-Calc_Hmm10-BMGE05	309
Ryan2013_est	gene343	Borowiec2015_Total1080	OG863.fasta.aln_gene944	57
Ryan2013_est	gene343	Hejnol2009	Tribe1787_0	9
Ryan2013_est	gene343	Simion2017	V2META14509-42-Calc_Hmm10-BMGE05	6
Ryan2013_est	gene344	Borowiec2015_Total1080	OG354.fasta.aln_gene408	129
Ryan2013_est	gene344	Hejnol2009	Tribe2557_0	31
Ryan2013_est	gene344	Simion2017	V2META13923-42-Calc_Hmm10-BMGE05	38
Ryan2013_est	gene345	Borowiec2015_Best108	OG190.fasta.aln_gene19	134
Ryan2013_est	gene345	Borowiec2015_Total1080	OG190.fasta.aln_gene231	122
Ryan2013_est	gene346	Hejnol2009	Tribe2051_0	337
Ryan2013_est	gene346	Simion2017	V2META14223-42-Calc_Hmm10-BMGE05	80
Ryan2013_est	gene347	Simion2017	V2META13113-42-Calc_Hmm10-BMGE05	190
Ryan2013_est	gene348	Borowiec2015_Total1080	OG747.fasta.aln_gene820	139
Ryan2013_est	gene348	Hejnol2009	Tribe2120_0	171
Ryan2013_est	gene348	Simion2017	V2META14999-42-Calc_Hmm10-BMGE05	19
Ryan2013_est	gene349	Borowiec2015_Best108	OG803.fasta.aln_gene95	103
Ryan2013_est	gene349	Borowiec2015_Total1080	OG803.fasta.aln_gene881	100
Ryan2013_est	gene349	Hejnol2009	Tribe2457_0	91
Ryan2013_est	gene349	Simion2017	V2META14098-42-Calc_Hmm10-BMGE05	242
Ryan2013_est	gene35	Chang2015	tribe572	62
Ryan2013_est	gene35	Dunn2008	Tribe572	335
Ryan2013_est	gene35	Hejnol2009	Tribe745_0	146
Ryan2013_est	gene35	Simion2017	V2META11079-1-42-Calc_Hmm10-BMGE05	14
Ryan2013_est	gene352	Borowiec2015_Total1080	OG655.fasta.aln_gene721	47
Ryan2013_est	gene352	Hejnol2009	Tribe2716_0	48
Ryan2013_est	gene352	Moroz2014_3d	0629	32
Ryan2013_est	gene352	Simion2017	V2META13556-42-Calc_Hmm10-BMGE05	8
Ryan2013_est	gene352	Whelan2015_D1	Gene_0629	37
Ryan2013_est	gene352	Whelan2015_D10	Gene_0629	37
Ryan2013_est	gene352	Whelan2015_D20	Gene_0629	33
Ryan2013_est	gene352	Whelan2017_full	Subset26_06	59
Ryan2013_est	gene353	Borowiec2015_Total1080	OG9.fasta.aln_gene1080	2
Ryan2013_est	gene353	Whelan2015_D1	Gene_0346	54
Ryan2013_est	gene353	Whelan2015_D10	Gene_0346	57
Ryan2013_est	gene353	Whelan2015_D20	Gene_0346	38
Ryan2013_est	gene354	Borowiec2015_Total1080	OG452.fasta.aln_gene514	175
Ryan2013_est	gene354	Hejnol2009	Tribe1547_0	229
Ryan2013_est	gene354	Simion2017	V2META14371-42-Calc_Hmm10-BMGE05	19
Ryan2013_est	gene355	Chang2015	rpl35	218
Ryan2013_est	gene355	Dunn2008	Tribe305	146
Ryan2013_est	gene355	Nosenko2013_ribo_11057	KOG3436	58
Ryan2013_est	gene355	Nosenko2013_ribo_14615	KOG3436	133
Ryan2013_est	gene355	Philippe2009	Gene_0077	164
Ryan2013_est	gene355	Simion2017	V2META13964-42-Calc_Hmm10-BMGE05	125
Ryan2013_est	gene356	Simion2017	V2META12713-42-Calc_Hmm10-BMGE05	141
Ryan2013_est	gene357	Hejnol2009	Tribe2131_0	250
Ryan2013_est	gene357	Simion2017	V2META14104-42-Calc_Hmm10-BMGE05	37
Ryan2013_est	gene357	Whelan2015_D1	Gene_0622	27
Ryan2013_est	gene357	Whelan2015_D10	Gene_0622	25
Ryan2013_est	gene357	Whelan2015_D20	Gene_0622	24
Ryan2013_est	gene357	Whelan2017_full	Subset15_02	10
Ryan2013_est	gene358	Borowiec2015_Total1080	OG72.fasta.aln_gene802	42
Ryan2013_est	gene358	Simion2017	V2META10033-1-42-Calc_Hmm10-BMGE05	358
Ryan2013_est	gene359	Chang2015	rpl24_01	227
Ryan2013_est	gene359	Nosenko2013_ribo_14615	KOG1722	245
Ryan2013_est	gene359	Philippe2009	Gene_0066	225
Ryan2013_est	gene36	Borowiec2015_Best108	OG726.fasta.aln_gene90	122
Ryan2013_est	gene36	Borowiec2015_Total1080	OG726.fasta.aln_gene798	115
Ryan2013_est	gene36	Hejnol2009	Tribe1657_0	152
Ryan2013_est	gene36	Simion2017	V2META14227-42-Calc_Hmm10-BMGE05	39
Ryan2013_est	gene360	Nosenko2013_nonribo_9187	KOG0279	100
Ryan2013_est	gene360	Simion2017	V2META13325-42-Calc_Hmm10-BMGE05	122
Ryan2013_est	gene361	Simion2017	V2META11153-2-42-Calc_Hmm10-BMGE05	452
Ryan2013_est	gene362	Borowiec2015_Total1080	OG309.fasta.aln_gene360	261
Ryan2013_est	gene362	Hejnol2009	Tribe2504_0	147
Ryan2013_est	gene362	Simion2017	V2META14210-42-Calc_Hmm10-BMGE05	33
Ryan2013_est	gene363	Borowiec2015_Total1080	OG598.fasta.aln_gene663	246
Ryan2013_est	gene363	Hejnol2009	Tribe1733_0	187
Ryan2013_est	gene363	Simion2017	V2META13799-42-Calc_Hmm10-BMGE05	129
Ryan2013_est	gene364	Simion2017	V2META14144-42-Calc_Hmm10-BMGE05	156
Ryan2013_est	gene365	Chang2015	rps24	112
Ryan2013_est	gene365	Dunn2008	Tribe243	49
Ryan2013_est	gene365	Nosenko2013_ribo_11057	KOG3424	50
Ryan2013_est	gene365	Nosenko2013_ribo_14615	KOG3424	95
Ryan2013_est	gene365	Philippe2009	Gene_0104	389
Ryan2013_est	gene365	Whelan2017_strict	Subset4_01	53
Ryan2013_est	gene366	Chang2015	tribe965	13
Ryan2013_est	gene366	Dunn2008	Tribe965	297
Ryan2013_est	gene366	Hejnol2009	Tribe1246_0	151
Ryan2013_est	gene367	Dunn2008	Tribe1054	143
Ryan2013_est	gene367	Hejnol2009	Tribe1390_0	190
Ryan2013_est	gene368	Dunn2008	Tribe1245	24
Ryan2013_est	gene368	Hejnol2009	Tribe1549_0	85
Ryan2013_est	gene37	Whelan2015_D1	Gene_0077	27
Ryan2013_est	gene37	Whelan2017_full	Subset11_01	210
Ryan2013_est	gene37	Whelan2017_strict	Subset9	152
Ryan2013_est	gene371	Borowiec2015_Total1080	OG522.fasta.aln_gene586	228
Ryan2013_est	gene371	Hejnol2009	Tribe589_0	133
Ryan2013_est	gene373	Simion2017	V2META11690-42-Calc_Hmm10-BMGE05	109
Ryan2013_est	gene373	Whelan2017_full	Subset2_05	204
Ryan2013_est	gene374	Hejnol2009	Tribe1871_0	268
Ryan2013_est	gene375	Borowiec2015_Total1080	OG833.fasta.aln_gene913	78
Ryan2013_est	gene375	Dunn2008	Tribe1335	99
Ryan2013_est	gene375	Hejnol2009	Tribe1598_0	144
Ryan2013_est	gene375	Simion2017	V2META14369-42-Calc_Hmm10-BMGE05	10
Ryan2013_est	gene375	Whelan2015_D1	Gene_0624	16
Ryan2013_est	gene375	Whelan2015_D10	Gene_0624	15
Ryan2013_est	gene375	Whelan2015_D20	Gene_0624	13
Ryan2013_est	gene376	Borowiec2015_Total1080	OG1158.fasta.aln_gene151	134
Ryan2013_est	gene376	Hejnol2009	Tribe732_0	252
Ryan2013_est	gene376	Simion2017	V2META13384-42-Calc_Hmm10-BMGE05	65
Ryan2013_est	gene378	Hejnol2009	Tribe2135_0	187
Ryan2013_est	gene378	Simion2017	V2META13666-42-Calc_Hmm10-BMGE05	9
Ryan2013_est	gene378	Whelan2017_full	Subset5_11	60
Ryan2013_est	gene379	Borowiec2015_Total1080	OG927.fasta.aln_gene1011	162
Ryan2013_est	gene379	Hejnol2009	Tribe2088_0	60
Ryan2013_est	gene379	Simion2017	V2META15223-42-Calc_Hmm10-BMGE05	111
Ryan2013_est	gene379	Whelan2017_full	Subset23_02	54
Ryan2013_est	gene38	Borowiec2015_Total1080	OG629.fasta.aln_gene693	22
Ryan2013_est	gene38	Moroz2014_3d	0106	30
Ryan2013_est	gene38	Simion2017	V2META13734-42-Calc_Hmm10-BMGE05	126
Ryan2013_est	gene380	Borowiec2015_Total1080	OG738.fasta.aln_gene810	66
Ryan2013_est	gene380	Hejnol2009	Tribe1483_0	8
Ryan2013_est	gene382	Simion2017	V2META13379-42-Calc_Hmm10-BMGE05	91
Ryan2013_est	gene383	Hejnol2009	Tribe1315_0	41
Ryan2013_est	gene383	Simion2017	V2META14666-42-Calc_Hmm10-BMGE05	11
Ryan2013_est	gene383	Whelan2017_strict	Subset21	32
Ryan2013_est	gene384	Hejnol2009	Tribe1610_0	248
Ryan2013_est	gene384	Simion2017	V2META15238-42-Calc_Hmm10-BMGE05	60
Ryan2013_est	gene385	Borowiec2015_Total1080	OG1079.fasta.aln_gene74	183
Ryan2013_est	gene385	Moroz2014_3d	0470	14
Ryan2013_est	gene385	Simion2017	V2META14034-42-Calc_Hmm10-BMGE05	57
Ryan2013_est	gene385	Whelan2015_D1	Gene_0470	8
Ryan2013_est	gene385	Whelan2015_D10	Gene_0470	6
Ryan2013_est	gene385	Whelan2015_D20	Gene_0470	5
Ryan2013_est	gene385	Whelan2017_full	Subset4_09	14
Ryan2013_est	gene386	Borowiec2015_Total1080	OG330.fasta.aln_gene382	250
Ryan2013_est	gene386	Hejnol2009	Tribe1702_0	64
Ryan2013_est	gene386	Whelan2017_strict	Subset23_01	12
Ryan2013_est	gene387	Simion2017	V2META13803-42-Calc_Hmm10-BMGE05	287
Ryan2013_est	gene388	Simion2017	V2META13812-42-Calc_Hmm10-BMGE05	244
Ryan2013_est	gene389	Borowiec2015_Total1080	OG236.fasta.aln_gene281	28
Ryan2013_est	gene389	Simion2017	V2META13625-42-Calc_Hmm10-BMGE05	29
Ryan2013_est	gene39	Borowiec2015_Total1080	OG134.fasta.aln_gene174	298
Ryan2013_est	gene390	Dunn2008	Tribe281	274
